,loss,accuracy,val_loss,val_accuracy
0,1.9721463918685913,0.37335190176963806,2.0726547241210938,0.32573333382606506
1,1.5543277263641357,0.49690672755241394,1.873619556427002,0.38440001010894775
2,1.437734842300415,0.5333896279335022,1.7527810335159302,0.42640000581741333
3,1.3698995113372803,0.5547791719436646,1.6442058086395264,0.4649333357810974
4,1.3205673694610596,0.5713204741477966,1.5735098123550415,0.4867999851703644
5,1.2827211618423462,0.5825088024139404,1.5032912492752075,0.5089333057403564
6,1.2517297267913818,0.592644214630127,1.4528409242630005,0.5228000283241272
7,1.2260257005691528,0.6008929014205933,1.409878134727478,0.5392000079154968
8,1.2035484313964844,0.6088234782218933,1.3761825561523438,0.5494666695594788
9,1.1838603019714355,0.6150977611541748,1.335769772529602,0.5648000240325928
10,1.1664515733718872,0.6213281154632568,1.321431279182434,0.5721333622932434
11,1.1506448984146118,0.6265274286270142,1.302610993385315,0.580133318901062
12,1.1362906694412231,0.6311672925949097,1.283761739730835,0.5850666761398315
13,1.1230145692825317,0.6356207132339478,1.262968897819519,0.5924000144004822
14,1.1109498739242554,0.6397669911384583,1.2570055723190308,0.5949333310127258
15,1.0994384288787842,0.6438474655151367,1.2467029094696045,0.6015999913215637
16,1.0887949466705322,0.6470504403114319,1.248029351234436,0.600933313369751
17,1.0790139436721802,0.6505056619644165,1.2340410947799683,0.6066666841506958
18,1.0694570541381836,0.6530724167823792,1.2305952310562134,0.6089333295822144
19,1.060365080833435,0.6563302278518677,1.2250311374664307,0.61080002784729
20,1.0517821311950684,0.6588530540466309,1.2170591354370117,0.6146666407585144
21,1.0438759326934814,0.6617708206176758,1.213028907775879,0.6165333390235901
22,1.0361053943634033,0.6645350456237793,1.2051119804382324,0.619866669178009
23,1.0287894010543823,0.667134702205658,1.1873981952667236,0.625333309173584
24,1.02175772190094,0.6696355938911438,1.1865910291671753,0.6251999735832214
25,1.015101432800293,0.6723669171333313,1.1798384189605713,0.6277333498001099
26,1.0087080001831055,0.6742974519729614,1.1760897636413574,0.6297333240509033
27,1.0024267435073853,0.676447331905365,1.1649315357208252,0.6320000290870667
28,0.9964542984962463,0.678213357925415,1.155542016029358,0.6365333199501038
29,0.9905103445053101,0.68030846118927,1.1506900787353516,0.6361333131790161
30,0.984954833984375,0.6819757223129272,1.1431915760040283,0.6403999924659729
31,0.9795316457748413,0.683917224407196,1.135392427444458,0.6425333619117737
32,0.9743691086769104,0.6855406761169434,1.1365894079208374,0.642799973487854
33,0.9692042469978333,0.6869447231292725,1.133242130279541,0.642799973487854
34,0.9643125534057617,0.6887326240539551,1.1296101808547974,0.6450666785240173
35,0.9595410823822021,0.6902024745941162,1.1263433694839478,0.6471999883651733
36,0.9550265073776245,0.6916284561157227,1.1215101480484009,0.6466666460037231
37,0.9505317807197571,0.6930763721466064,1.1130695343017578,0.6489333510398865
38,0.9461495876312256,0.694633960723877,1.1075068712234497,0.651199996471405
39,0.9420142769813538,0.6960599422454834,1.0973175764083862,0.6542666554450989
40,0.9378793835639954,0.697288453578949,1.1015812158584595,0.6547999978065491
41,0.9339402914047241,0.6986047625541687,1.0902355909347534,0.6567999720573425
42,0.9300113320350647,0.7001075148582458,1.0894200801849365,0.6578666567802429
43,0.9263337254524231,0.701215386390686,1.0824673175811768,0.6577333211898804
44,0.9226292967796326,0.7025426030158997,1.084110975265503,0.660266637802124
45,0.9189831018447876,0.7036943435668945,1.076138973236084,0.6622666716575623
46,0.9155189990997314,0.70475834608078,1.0861940383911133,0.6590666770935059
47,0.9121503829956055,0.7059429883956909,1.0863286256790161,0.6600000262260437
48,0.9087639451026917,0.7070947289466858,1.0756266117095947,0.6626666784286499
49,0.9055181741714478,0.7084220051765442,1.0757992267608643,0.662933349609375
50,0.9023793339729309,0.7094969749450684,1.0705053806304932,0.6625333428382874
51,0.8992403149604797,0.710857093334198,1.0656181573867798,0.6647999882698059
52,0.8962865471839905,0.7114275097846985,1.0665169954299927,0.6641333103179932
53,0.8933164477348328,0.7125244140625,1.0586333274841309,0.666533350944519
54,0.8904156684875488,0.7132703065872192,1.0561511516571045,0.6674666404724121
55,0.8876394033432007,0.7143452763557434,1.0496381521224976,0.6701333522796631
56,0.8848521113395691,0.7151240706443787,1.0485193729400635,0.6692000031471252
57,0.8820465803146362,0.7158699631690979,1.043468713760376,0.6704000234603882
58,0.8793344497680664,0.7166597247123718,1.039763331413269,0.6725333333015442
59,0.8767518401145935,0.7174714207649231,1.0366551876068115,0.6717333197593689
60,0.8742104172706604,0.7182831168174744,1.034467101097107,0.673466682434082
61,0.8716608881950378,0.7191826105117798,1.032326579093933,0.673466682434082
62,0.8691088557243347,0.7200491428375244,1.0302969217300415,0.6736000180244446
63,0.8666417002677917,0.7206305265426636,1.029209017753601,0.6741333603858948
64,0.8642399907112122,0.7214970588684082,1.0251305103302002,0.6761333346366882
65,0.8619041442871094,0.7222977876663208,1.0228384733200073,0.6764000058174133
66,0.8595418334007263,0.7230875492095947,1.024964451789856,0.6751999855041504
67,0.8573499917984009,0.723800539970398,1.020209789276123,0.6781333088874817
68,0.855109691619873,0.7243709564208984,1.0221409797668457,0.6761333346366882
69,0.8529585599899292,0.7251278162002563,1.0180100202560425,0.6781333088874817
70,0.8507569432258606,0.7258627414703369,1.0161582231521606,0.6785333156585693
71,0.8486068844795227,0.726586639881134,1.0157054662704468,0.6782666444778442
72,0.8465187549591064,0.7272009253501892,1.0201400518417358,0.6770666837692261
73,0.8444957137107849,0.7278152108192444,1.0150158405303955,0.6786666512489319
74,0.8424844741821289,0.7287914156913757,1.0120861530303955,0.6791999936103821
75,0.840434193611145,0.7293179631233215,1.007561445236206,0.6812000274658203
76,0.838498592376709,0.7298554182052612,1.0049352645874023,0.682533323764801
77,0.8364939093589783,0.7306561470031738,1.0062214136123657,0.6813333630561829
78,0.8345843553543091,0.731303334236145,1.0034183263778687,0.682533323764801
79,0.8327303528785706,0.7318847179412842,0.9984045028686523,0.6836000084877014
80,0.8308257460594177,0.7324660420417786,1.000423550605774,0.6834666728973389
81,0.8290293216705322,0.7331132292747498,0.9989176392555237,0.6848000288009644
82,0.827260434627533,0.7334861755371094,0.994960367679596,0.6845333576202393
83,0.8254489302635193,0.7340784668922424,0.9963676333427429,0.683733344078064
84,0.8237521648406982,0.7345940470695496,0.9963222742080688,0.6849333047866821
85,0.822007954120636,0.7350876331329346,0.9889361262321472,0.6857333183288574
