,loss,accuracy,val_loss,val_accuracy
40,0.7276897430419922,0.7649343013763428,0.9275959134101868,0.7057333588600159
41,0.725736141204834,0.7658337354660034,0.932404637336731,0.7052000164985657
42,0.7238655686378479,0.766206681728363,0.933635950088501,0.7034666538238525
43,0.7219789028167725,0.766502857208252,0.9330364465713501,0.704800009727478
44,0.7201581597328186,0.7674900889396667,0.9286110401153564,0.7052000164985657
45,0.7184403538703918,0.7681262493133545,0.9351344108581543,0.7035999894142151
46,0.7165718674659729,0.768696665763855,0.9248197078704834,0.7065333127975464
47,0.7148410081863403,0.7694315910339355,0.921612560749054,0.7077333331108093
48,0.7132383584976196,0.7701226472854614,0.9239498972892761,0.7071999907493591
49,0.7115491628646851,0.7707368731498718,0.910412609577179,0.7105333209037781
50,0.7099812030792236,0.7714059948921204,0.9076475501060486,0.7120000123977661
51,0.7083128690719604,0.7720312476158142,0.9084986448287964,0.7124000191688538
52,0.706791341304779,0.7723383903503418,0.9090189933776855,0.7122666835784912
53,0.7051938772201538,0.7727881073951721,0.9035289883613586,0.7142666578292847
54,0.7036289572715759,0.7732597589492798,0.9089205861091614,0.712933361530304
55,0.7021582126617432,0.7738850116729736,0.9000024795532227,0.7148000001907349
56,0.7005959749221802,0.774433434009552,0.9048213958740234,0.7128000259399414
57,0.6991846561431885,0.7747405767440796,0.8982242345809937,0.7161333560943604
58,0.697724461555481,0.7753329277038574,0.8941884636878967,0.7166666388511658
59,0.6963229179382324,0.7755961418151855,0.8947641253471375,0.7170666456222534
60,0.6948972344398499,0.7762981653213501,0.8868539333343506,0.7178666591644287
61,0.693543553352356,0.7764846682548523,0.8900775909423828,0.7188000082969666
62,0.692120373249054,0.7769124507904053,0.8848485946655273,0.7202666401863098
63,0.6907948851585388,0.7774389386177063,0.8848996758460999,0.7206666469573975
64,0.6895565390586853,0.7779325842857361,0.8880112171173096,0.7198666930198669
65,0.6882290244102478,0.7785797119140625,0.8808768391609192,0.7206666469573975
66,0.6869911551475525,0.7789636254310608,0.8778254985809326,0.722266674041748
67,0.6857736110687256,0.7793914675712585,0.8789239525794983,0.7221333384513855
68,0.684574544429779,0.7797863483428955,0.8787058591842651,0.7218666672706604
69,0.6833551526069641,0.7802141308784485,0.8748751878738403,0.7218666672706604
70,0.6820986866950989,0.7806638479232788,0.872206449508667,0.7235999703407288
71,0.6809595823287964,0.7809819579124451,0.8755922913551331,0.7221333384513855
72,0.6797884702682495,0.781409740447998,0.8692728281021118,0.7251999974250793
73,0.6786405444145203,0.7817826867103577,0.8720985651016235,0.7230666875839233
74,0.67751145362854,0.7822872400283813,0.8692835569381714,0.7238666415214539
75,0.6763511300086975,0.7828247547149658,0.8673016428947449,0.7229333519935608
76,0.6752527952194214,0.7830550670623779,0.8644668459892273,0.7251999974250793
77,0.6741461753845215,0.7835158109664917,0.8613733649253845,0.725600004196167
78,0.6731018424034119,0.7839764952659607,0.8577206134796143,0.7266666889190674
79,0.6720693707466125,0.7844042778015137,0.8567051887512207,0.7264000177383423
80,0.6709648966789246,0.7847991585731506,0.855575442314148,0.7274666428565979
81,0.6699416637420654,0.7851392030715942,0.8535898327827454,0.7274666428565979
82,0.6689157485961914,0.78570955991745,0.8555480241775513,0.727066695690155
83,0.667870819568634,0.7856985926628113,0.8568559885025024,0.7269333600997925
84,0.6668695211410522,0.7863457798957825,0.8502274751663208,0.7290666699409485
85,0.6658725738525391,0.786620020866394,0.8512279391288757,0.7286666631698608
86,0.6649349927902222,0.7867845296859741,0.8540213108062744,0.7279999852180481
87,0.6639500260353088,0.7872672080993652,0.8495457172393799,0.7294666767120361
88,0.6629578471183777,0.7873988151550293,0.8524578809738159,0.7296000123023987
89,0.662053108215332,0.7877607941627502,0.8502545952796936,0.7294666767120361
90,0.6611244678497314,0.7880679368972778,0.8446900248527527,0.7305333614349365
91,0.6602267622947693,0.7885834574699402,0.846583902835846,0.7298666834831238
92,0.6593087911605835,0.7888576984405518,0.8440228700637817,0.7314666509628296
93,0.6583787798881531,0.7890989780426025,0.8430889844894409,0.7314666509628296
94,0.6575243473052979,0.7892196774482727,0.8413109183311462,0.7317333221435547
95,0.65660160779953,0.7898887991905212,0.8400149345397949,0.7329333424568176
96,0.655720591545105,0.789702296257019,0.8392387628555298,0.7336000204086304
97,0.6548669338226318,0.7902398109436035,0.8384174108505249,0.7329333424568176
98,0.6540037393569946,0.790459156036377,0.8373176455497742,0.7330666780471802
99,0.653168261051178,0.790557861328125,0.8357875943183899,0.7345333099365234
100,0.6523688435554504,0.7907772660255432,0.8359274864196777,0.734666645526886
101,0.6515390872955322,0.7909746766090393,0.8346949815750122,0.7350666522979736
102,0.6507217288017273,0.7913256883621216,0.8341047167778015,0.7355999946594238
103,0.6499314904212952,0.7914463877677917,0.8349441289901733,0.734000027179718
104,0.6491993069648743,0.791731595993042,0.8326964378356934,0.7362666726112366
105,0.6484153270721436,0.7922142148017883,0.8317241668701172,0.7364000082015991
106,0.6476669907569885,0.7925213575363159,0.826511800289154,0.7386666536331177
107,0.646946370601654,0.792751669883728,0.8275740146636963,0.7381333112716675
108,0.6461985111236572,0.7929381728172302,0.8262806534767151,0.7397333383560181
109,0.645464301109314,0.7932562828063965,0.8276633024215698,0.7385333180427551
110,0.6447325348854065,0.7936072945594788,0.8251503705978394,0.7389333248138428
111,0.6440147161483765,0.7936621308326721,0.8260545134544373,0.7390666604042053
112,0.6433114409446716,0.7938924431800842,0.8249257802963257,0.7393333315849304
113,0.6426341533660889,0.7941228151321411,0.823825478553772,0.7383999824523926
114,0.6419214606285095,0.7942434549331665,0.8239937424659729,0.7389333248138428
115,0.6412538886070251,0.7944299578666687,0.8206196427345276,0.7398666739463806
116,0.6405709385871887,0.7946931719779968,0.8196852207183838,0.7405333518981934
117,0.6398993730545044,0.7952635884284973,0.8185639977455139,0.7400000095367432
118,0.6392156481742859,0.7951319813728333,0.8174594640731812,0.7402666807174683
119,0.6385561227798462,0.7953951954841614,0.8165300488471985,0.7406666874885559
120,0.6379120349884033,0.7956475019454956,0.8150805830955505,0.7401333451271057
121,0.6372619867324829,0.795669436454773,0.8132975101470947,0.7414666414260864
122,0.6366292834281921,0.7961410880088806,0.8133347630500793,0.7413333058357239
123,0.6359854936599731,0.7962178587913513,0.8136950135231018,0.741599977016449
124,0.6353887319564819,0.7967005372047424,0.8139519095420837,0.7410666942596436
125,0.6347349882125854,0.7967334389686584,0.8128942847251892,0.7425333261489868
126,0.634161114692688,0.7969527840614319,0.8098527789115906,0.7418666481971741
127,0.633532702922821,0.7970296144485474,0.8108996748924255,0.7423999905586243
128,0.6329616904258728,0.797402560710907,0.8088331818580627,0.7421333193778992
129,0.6323524117469788,0.7976877093315125,0.8091892600059509,0.743066668510437
130,0.6317704319953918,0.7979071140289307,0.8079262375831604,0.7434666752815247
131,0.6312320232391357,0.7980058193206787,0.8091170787811279,0.7429333329200745
132,0.6306673288345337,0.7981484532356262,0.807610034942627,0.7432000041007996
133,0.6300939917564392,0.7985652685165405,0.8071012496948242,0.7432000041007996
134,0.6295246481895447,0.7987078428268433,0.805813193321228,0.7437333464622498
135,0.6289798617362976,0.7988724112510681,0.8051356077194214,0.7437333464622498
136,0.6284424066543579,0.7989053130149841,0.8040087223052979,0.7438666820526123
137,0.6279337406158447,0.7989601492881775,0.8045327663421631,0.7441333532333374
138,0.6273935437202454,0.7990698218345642,0.8031004667282104,0.7440000176429749
139,0.6268815994262695,0.7992343902587891,0.8027614951133728,0.744533360004425
140,0.6263341307640076,0.7993330955505371,0.8033496141433716,0.744533360004425
141,0.6258331537246704,0.7997389435768127,0.8024818301200867,0.7444000244140625
142,0.6253023147583008,0.7999802827835083,0.8009204864501953,0.7450666427612305
143,0.6248051524162292,0.8001776933670044,0.8017950057983398,0.745199978351593
144,0.6243329048156738,0.8004738688468933,0.8000233173370361,0.744533360004425
145,0.6238353252410889,0.8007590770721436,0.7997332811355591,0.7446666955947876
146,0.6233547925949097,0.8008577823638916,0.7996551990509033,0.7453333139419556
147,0.6229192018508911,0.800912618637085,0.7997802495956421,0.7450666427612305
148,0.6224197149276733,0.8012636303901672,0.7989636659622192,0.7455999851226807
149,0.6219521760940552,0.8013294339179993,0.7982959151268005,0.746399998664856
