,loss,accuracy,val_loss,val_accuracy
0,2.0289690494537354,0.3595638871192932,1.820711374282837,0.3577333390712738
1,1.5643080472946167,0.496950626373291,1.6122666597366333,0.4525333344936371
2,1.4187458753585815,0.5406072735786438,1.5181647539138794,0.48973333835601807
3,1.3372166156768799,0.5664721727371216,1.4964157342910767,0.49959999322891235
4,1.2813959121704102,0.584549069404602,1.462276816368103,0.5152000188827515
5,1.238829493522644,0.5984687209129333,1.4364937543869019,0.5234666466712952
6,1.204341173171997,0.6091964244842529,1.3851535320281982,0.5437333583831787
7,1.175619125366211,0.6182458400726318,1.3575695753097534,0.5529333353042603
8,1.1519464254379272,0.6264396905899048,1.2991656064987183,0.5737333297729492
9,1.1306992769241333,0.6339095830917358,1.2577866315841675,0.5873333215713501
10,1.112461805343628,0.6396244168281555,1.2264035940170288,0.5992000102996826
11,1.0957458019256592,0.6449443697929382,1.1986544132232666,0.6082666516304016
12,1.0809093713760376,0.6496610641479492,1.1790608167648315,0.6144000291824341
13,1.0673662424087524,0.6543996930122375,1.1651175022125244,0.6194666624069214
14,1.0550941228866577,0.6586556434631348,1.1523112058639526,0.6251999735832214
15,1.0435125827789307,0.662977397441864,1.1222478151321411,0.6353333592414856
16,1.0332705974578857,0.6658841967582703,1.1160995960235596,0.6378666758537292
17,1.0228887796401978,0.6694162487983704,1.1040911674499512,0.640666663646698
18,1.0137670040130615,0.672443687915802,1.0970830917358398,0.6431999802589417
19,1.0048130750656128,0.6755478978157043,1.0910775661468506,0.6452000141143799
20,0.996774435043335,0.6781585216522217,1.0755852460861206,0.6471999883651733
21,0.9891666769981384,0.6809007525444031,1.070428729057312,0.649733304977417
22,0.9816670417785645,0.6829739212989807,1.0758792161941528,0.6482666730880737
23,0.9747734665870667,0.6858148574829102,1.0708088874816895,0.649066686630249
24,0.9679835438728333,0.6878770589828491,1.0631489753723145,0.6526666879653931
25,0.9617787003517151,0.6901915073394775,1.0618345737457275,0.6517333388328552
